Movie_ID,Title,Overview,Overview_WordCount,Genres,Director,Cast,Production_Company,Release_Date,Release_Year,Release_Month,Release_DayOfWeek,Runtime_Minutes,Budget_Local_Currency,Revenue_Local_Currency,Budget_Crores,Revenue_Crores,Profit_Local_Currency,ROI_Percent,Popularity_Score,Vote_Average,Vote_Count
462718,Pariyerum Perumal,"A law student from a lower caste begins a friendship with his classmate, a girl who belongs to a higher caste, and the men in her family start giving him trouble over this.",33,"Romance, Drama",Mari Selvaraj,"Kathir, Anandhi, Yogi Babu, G. Marimuthu, Lijeesh",Neelam Productions,28-09-2018,2018,9,Friday,155,0,0,0,0,0,0,0.9795,8.195,77
631632,Bachelor,"A carefree young man gets into a live-in relationship with his colleague, and gets her pregnant. What happens next?",19,Drama,Sathish Selvakumar,"G. V. Prakash Kumar, Divyabharathi, Munishkanth, Bagavathi Perumal, Nakkalites Arun Kumar",Axess Film Factory,03-12-2021,2021,12,Friday,175,0,0,0,0,0,0,0.8465,4.9,7
1552952,Jockey,"The film Jackie is based on the ancient goat fighting tradition of Madurai. In a village in Madurai, Ramar and Karthi enter their goats into a goat fight competition. Ramars goat wins the competition. Envious, Karthi tries to take revenge on Ramar and his goat, causing various troubles for Ramar. Ramar thwarts these attempts and protects his goat.",58,Action,Pragabhal,"Yuvan Krishna, Ridhaan Krishna, Ammu Abhirami, Madhusudhan Rao, Sithan Mohan",PK7 Studios,23-01-2026,2026,1,Friday,147,0,0,0,0,0,0,1.0962,0,0
1406227,Lara,"On karaikal beach, an unidentified and completely disintegrated woman corpse was reaching the sea shore. Inspector Karthikesan start the investigation as who it is? What are the confusions in the case? Who is the killer in the end? Who was murdered? What are the obstacles in the investigation? Did he find it out? Or not is the ""Lara-The Unrevealed Story"" is the screenplay that describes with various twists.",68,Thriller,Manimoorthi,"Ashok Kumar Balakrishnan, M Karthikesan, Anusreya Rajan, Varshini Venkat, Venmathi",Mk Film Media Works,03-01-2025,2025,1,Friday,0,0,0,0,0,0,0,1.1847,0,0
1326711,P2,Story based on betrayal of trust,6,"Horror, Thriller",Sivam,"Bhagath Vikranth, Sidhu Kumarsen, Ilavarasu, Deepa Shankar, Yaser",Aram Productions,09-08-2024,2024,8,Friday,0,0,0,0,0,0,0,0.7918,0,0
1562718,THADAI ATHAI UDAI,"Three aspiring filmmakers from a humble brick kiln background set out to prove their talent. After their first village drama is dismissed as outdated, they decide to reinvent themselves. What begins as a daring YouTube channel sting soon spirals into danger, loss, and a shocking revelation—with twists and turns—all part of their bold second film. Their vision ultimately wins over the producer, marking the true beginning of their filmmaking journey.",70,,Arivazhakan Murugesan,"Mahesh, Guna Babu, Thiruvarur Ganesh, Mahaadeer Mohammed, K.M. Barivallal",Unknown,31-10-2025,2025,10,Friday,118,0,0,0,0,0,0,0.7158,0,0
453068,Sketch,"The fate of four friends, who work at a garage, witness drastic changes after they lock horns with a dreaded gangster in town",23,Action,Vijay Chandar,"Vikram, Tamannaah Bhatia, Soori, Sriman, Sri Priyanka",V Creations,12-01-2018,2018,1,Friday,135,0,0,0,0,0,0,0.9019,4.978,23
1283474,Pagalariyaan,"Wolf is in the process of eloping with his girlfriend Akshara while the gangster Silent is frantically searching for his sister who has eloped with her boyfriend, a dubious character who is looking to sell her off.",37,Thriller,Murugan Raj,"Vetri, Akshaya Kandamuthan, Boxer Dheena, Murugan Raj, Chaplin Balu",Rishikesh Entertainment,24-05-2024,2024,5,Friday,119,0,0,0,0,0,0,1.1087,0,0
925818,Naai Sekar,"Sekar who works at an IT company in Chennai gets bitten by a neighbourhood scientist's dog, and their souls swapped.",20,"Comedy, Fantasy",Kishore Rajkumar,"Sathish, Pavithra Lakshmi, Shiva, Sriman, Livingston",AGS Entertainment,13-01-2022,2022,1,Thursday,133,0,0,0,0,0,0,1.0842,6,2
440658,Lightman,This film portrays the life of Lightmen in cinema. Lightmen are an Integral part and prominent among the 24 crafts in film industry but they stay isolated among the other technicians in the Industry.,34,Drama,Venkatesh Kumar G,"Karthik Nagarajan, Nancy Jennifer, Vasagan, Govindaswaminathan",Unknown,10-02-2017,2017,2,Friday,78,0,0,0,0,0,0,1.03,0,0
1553472,Marutham,"Kanniyappan, A Hardworking Farmer, Is Devastated When He Learns That His Ancestral Farmland Has Been Auctioned Off Due To An Unpaid Loan. Despite Being A Diligent Farmer, Kanniyappan Is Shocked Because He Never Took Out Any Loan From A Bank Or Any Financial Institution. His Peaceful Life Takes A Dark Turn As He Begins To Unravel The Truth Behind This Mysterious Auction.",62,Drama,V. Gajendran,"Vidharth, Rakshana, Aruldoss, Lollu Sabha Maaran",Aruvar Private Limited,10-10-2025,2025,10,Friday,0,0,0,0,0,0,0,1.3089,7,1
449739,Vanamagan,"An Andaman tribal who escapes from men trying to capture his people, ends up in the care of a spoilt, rich girl, who starts to fall in love with him.",30,"Action, Adventure",A. L. Vijay,"Ravi Mohan, Sayesha Saigal, Thambi Ramaiah, Prakash Raj, Vela Ramamoorthy",Kona Film Corporation,23-06-2017,2017,6,Friday,140,0,0,0,0,0,0,0.8554,5.957,23
1265508,Pon Ondru Kanden,"Rival school friends Siva and Sai reunite after years, bury rivalry but compete for Sandy's affection, an unexpected twist complicates their rekindled friendship and romantic pursuits.",26,"Romance, Comedy",V. Priya,"Ashok Selvan, Aishwarya Lekshmi, Vasanth Ravi, Amrutha Srinivasan, Sachu",YSR Films,14-04-2024,2024,4,Sunday,120,0,0,0,0,0,0,0.9675,5,4
617385,Hero,A fraudster gets to fulfill his childhood dream of being a superhero when he takes on a ruthless businessman whose business strategy is to crush the dreams of children.,29,"Crime, Thriller, Action",P. S. Mithran,"Sivakarthikeyan, Arjun Sarja, Abhay Deol, Kalyani Priyadarshan, Ivana",KJR Studios,18-12-2019,2019,12,Wednesday,159,0,0,0,0,0,0,1.0386,6.258,31
329134,Massu Engira Maasilamani,A conman gains the power to see and communicate with ghosts and decides to use it to make money. His happy-go-lucky lifestyle goes for a toss when a ghost who is his look-alike approaches him with an offer.,38,"Comedy, Thriller, Horror",Venkat Prabhu,"Suriya, Nayanthara, Pranitha Subhash, Premji Amaran, R. Parthiban",Unknown,29-05-2015,2015,5,Friday,151,0,0,0,0,0,0,1.1314,5,45
1643782,Nathikal Nanaivathillai,Nathikal Nanaivathillai is a 2015 Indian Tamil-language romantic drama film directed by Nanjil P.C. Anbazhagan,15,"Romance, Drama",Nanjil P.C. Anbazhagan,"Monica, Risha, Bala Singh, Senthil, Gundu Kalyanam",Unknown,27-03-2015,2015,3,Friday,0,0,0,0,0,0,0,0.8043,0,0
648698,Thambi,Brother and sister who get separated and reunite years later when the brother has grown to be a criminal.,19,"Thriller, Action",Jeethu Joseph,"Karthi, Jyothika, Sathyaraj, Nikhila Vimal, Ammu Abhirami",Viacom18 Studios,19-12-2019,2019,12,Thursday,150,0,0,0,0,0,0,1.0172,6.438,32
862168,The Girl with the Red Ribbons,Viru secretly envies her best friend Bhanu for her beautiful hair. And her mother refuses to buy her at least new red ribbons. Then Viru is humiliated in front of the entire class when she discovers a strange bloodstain of her first periods on the uniform. Can Bhanu save her friend?,51,Drama,Jayakrishnan Subramanian,,Unknown,20-09-2020,2020,9,Sunday,19,0,0,0,0,0,0,1.1716,0,0
1305736,The Verdict,"When Elisa, a billionaire, is found dead, her close friend and well-wisher Namrutha, who was recently added to Elisa’s will is accused of murdering her. Maya Kannappan, Nami's formidable attorney takes on the case and works through these proceedings, determined to prove Namrutha’s innocence and unmask the real killer.",49,"Crime, Drama",Krishna Sankar,"Suhasini Maniratnam, Varalaxmi Sarathkumar, Sruthi Hariharan, Prakash Mohandas, Vidyullekha Raman",Agni Entertainment,27-06-2025,2025,6,Friday,118,0,0,0,0,0,0,1.0037,0,0
1131038,Edattam,"When the police examine the murderer, Saravanan is diagnosed with a disease called dipsomania and decides not to commit murder if he does not drink too much.",27,Drama,Esan,"Shreekumar, Raja Suriya, Venba, Anu Krishna, Powerstar Srinivasan",esan movies,21-02-2025,2025,2,Friday,0,0,0,0,0,0,0,0.9223,0,0
376455,Kodi,"A young politician finds himself in a position where he has to contest against his girlfriend, who is ambitious. Circumstances force his look-alike twin to also get involved in this political battle.",32,"Action, Drama, Thriller",R. S. Durai Senthilkumar,"Dhanush, Trisha Krishnan, Anupama Parameswaran, Saranya Ponvannan, G. Marimuthu",Grass Root Film Company,28-10-2016,2016,10,Friday,145,0,0,0,0,0,0,1.0812,6.117,47
623364,Action,An Indian army officer goes after the mastermind behind a terror attack that also resulted in personal loss to him.,20,Action,Sundar C,"Vishal Krishna, Tamannaah Bhatia, Aishwarya Lekshmi, Yogi Babu, Ramki",Trident Arts,15-11-2019,2019,11,Friday,158,0,0,0,0,0,0,0.9718,4.9,17
1006463,Cadaver,A pathologist and a police commissioner try to solve a series of murders involving a prisoner. Their journey leads to shocking revelations!,22,"Crime, Thriller, Mystery",Anoop S Panicker,"Amala Paul, Riythvika, Thrigun, Munishkanth, Harish Uthaman",Unknown,12-08-2022,2022,8,Friday,119,0,0,0,0,0,0,1.0292,6.25,10
1564672,Kombuseevi,"Having a miserable past of being evacuated from their homeland and losing their livelihood, Rokkapuli and Pandi are among the main people of the village who aspire to become millionaires by peddling ganja (marijuana). Can they successfully achieve their dream?",40,"Action, Crime",Ponram,"Shanmuga Pandian, R. Sarathkumar, Tharnika, Sreejith Ravi, Munishkanth",Star Cinemas,19-12-2025,2025,12,Friday,139,0,0,0,0,0,0,0.7433,0,0
749032,Putham Pudhu Kaalai,"Putham Pudhu Kaalai brings together 5 of the most celebrated directors in Tamil cinema - Sudha Kongara, Gautham Menon, Suhasini Mani Ratman, Rajiv Menon, and Karthik Subbaraj to create Amazon Prime Video's first Indian anthology film.",36,"Drama, Family",Gautham Vasudev Menon,"Jayaram, Urvashi, Kalidas Jayaram, Kalyani Priyadarshan, Preethi Nedumaran",Rajiv Menon Productions,16-10-2020,2020,10,Friday,129,0,0,0,0,0,0,0.8169,6.4,17
280942,Romeo Juliet,"Aishwarya, an air hostess, wants to marry a millionaire, but mistakes Karthik, a gym trainer, for a rich guy and woos him. She calls off the romance when she discovers that he isn't well off, but Karthik will not let her leave that easily.",44,"Comedy, Drama, Romance",Lakshman,"Ravi Mohan, Hansika Motwani, Vamsi Krishna, Poonam Bajwa, Uma Padmanabhan",Madras Enterprises,12-06-2015,2015,6,Friday,151,0,0,0,0,0,0,0.9275,5.925,20
