movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source
,Girls of Paadhai,,Documentary about a women's refuge in southern India.,Documentary,Natalia Preston,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
644548,Girls of Paadhai,,Documentary about a women's refuge in southern India.,Documentary,Natalia Preston,,,2019,0.0,0.0,90.0,,,,0.349,0.0,0.0,Unknown,01-11-2019,dataset_4
,Glassmates,,"Two drinking buddies join detox but make their physician an alcoholic too, sparking mayhem locally.","Comedy, Drama",Saravana Sakthi,"Brana, Angaiyarkannan, Aruldoss, Java Sundaresan, S. R. Jangid",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1376525,Glassmates,,"Two drinking buddies join detox but make their physician an alcoholic too, sparking mayhem locally.","Comedy, Drama",Saravana Sakthi,"Brana, Angaiyarkannan, Aruldoss, Java Sundaresan, S. R. Jangid",,2024,0.0,0.0,126.0,,,,0.6267,0.0,0.0,Unknown,23-02-2024,dataset_4
,God Father,,"Godfather is a Tamil action movie, directed by Jegan Rajshekar. The cast of Godfather includes Natarajan Subramaniam,Lal.",Drama,Jegan Rajshekar,"Natarajan Subramaniam, Lal, Ananya, Ashwanth Ashokkumar, G. Marimuthu",Tamil,0,,,,,,,,,,,,dataset_3_tamil
587211,God Father,,"Godfather is a Tamil action movie, directed by Jegan Rajshekar. The cast of Godfather includes Natarajan Subramaniam,Lal.",,Jegan Rajshekar,"Natarajan Subramaniam, Lal, Ananya, Ashwanth Ashokkumar, G. Marimuthu",,2020,6.0,4.0,104.0,,,,1.2459,0.0,0.0,Clap Entertainment,21-02-2020,dataset_4
,God the Father,,"Michael Franzese, the son of John ""Sonny"" Franzese, an underboss of the Colombo crime family, recounts his spiritual transformation.",Documentary,Simon Fellows,"Tom Benedict Knight, Amanda Fernando Stevens, Robert Ashby, Tom Colford, Owen Davis, Raffaello Degruttola",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Goko Mako,,"An adventurous road trip of two lovers is being captured on camera by a crazy video crew, along with an insane group of musicians who intend to turn this footage into a music video for a music company contract.","Adventure, Comedy, Drama, Music, Romance",Arunkanth,"Danusha, Ram Kumar, Ajay Rathnam, Java Sundaresan, Delhi Ganesh",Tamil,0,,,,,,,,,,,,dataset_3_tamil
582288,Goko Mako,,"An adventurous road trip of two lovers is being captured on camera by a crazy video crew, along with an insane group of musicians who intend to turn this footage into a music video for a music company contract.","Adventure, Drama, Romance, Comedy",Arun Kanth,"Danusha, Ram Kumar, Ajay Rathnam, Java Sundaresan, Delhi Ganesh",,2019,0.0,0.0,96.0,,,,0.5014,0.0,0.0,InfoPluto Media Works,14-02-2019,dataset_4
,Goli Soda 2,,"The story revolves around the lives of three young friends, who struggle to establish themselves in the real world. They are working to make it big until they get caught up in a certain situation, only to get rescued by a common friend of 45-year-old.","Action, Drama",Vijay Milton,"Samuthirakani, Gautham Vasudev Menon, Bharath Seeni, Chemban Vinod Jose, Esakki Bharath",Tamil,0,,,,,,,,,,,,dataset_3_tamil
507574,Goli Soda 2,,"The story revolves around the lives of three young friends, who struggle to establish themselves in the real world. They are working to make it big until they get caught up in a certain situation, only to get rescued by a common friend of 45-year-old.","Drama, Action",S. D. Vijay Milton,"Samuthirakani, Gautham Vasudev Menon, Bharath Seeni, Chemban Vinod Jose, Esakki Bharath",,2018,6.1,7.0,130.0,,,,1.1337,0.0,0.0,Rough Note Productions,14-06-2018,dataset_4
,Good Bad Ugly,,"AK, a powerful gangster, surrenders to the police, in hopes that his wife and son will live a peaceful life. When he is released 17 years later, he learns that his son is falsely accused of serious crimes. To protect him, he is forced to go back to his old ways, facing enemies, both old and new.","Action, Crime, Comedy",Adhik Ravichandran,"Ajith Kumar, Trisha Krishnan, Arjun Das, Sunil Varma, Prabhu",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1259024,Good Bad Ugly,,"AK, a powerful gangster, surrenders to the police, in hopes that his wife and son will live a peaceful life. When he is released 17 years later, he learns that his son is falsely accused of serious crimes. To protect him, he is forced to go back to his old ways, facing enemies, both old and new.","Action, Crime, Comedy",Adhik Ravichandran,"Ajith Kumar, Trisha Krishnan, Arjun Das, Sunil Varma, Prabhu",,2025,5.948,29.0,139.0,,,,1.7584,254.68,225.45,Mythri Movie Makers,09-04-2025,dataset_4
,Good Day,,"A factory worker gets his delayed salary and celebrates by drinking, causing trouble with his landlord and pursuing a married ex-crush. Later, he assists police in solving a crime.",Drama,Unknown,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
1499525,Good Day,,"Shanthakumar, a textile employee,  humiliated and beaten on his birthday, driven by rage and a need for justice,  decides to throw himself a very different kind of birthday party. Intoxicated and aimless, He embarks on a darkly comic walk through the night towards redemption.","Thriller, Comedy",Aravindhan,"Prithiviraj Ramalingam, Kaali Venkat, Myna Nandhini, Bose Venkat, Bagavathi Perumal",,2025,0.0,0.0,0.0,,,,0.3952,0.0,0.0,Unknown,27-06-2025,dataset_4
,Good Night,,"Mohan, an IT youngster with a snoring issue starts his life with Anu, the girl of his dreams, hiding his issue. However, trouble begins, when his snoring starts affecting his life and the health of his partner.","Comedy, Drama",Vinayak Chandrasekaran,"Manikandan, Meetha Raghunath, Ramesh Thilak, Bagavathi Perumal, Balaji Sakthivel",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1090969,Good Night,,"Mohan, an IT youngster with a snoring issue starts his life with Anu, the girl of his dreams, hiding his issue. However, trouble begins, when his snoring starts affecting his life and the health of his partner.","Comedy, Drama",Vinayak Chandrasekaran,"Manikandan, Meetha Raghunath, Ramesh Thilak, Bagavathi Perumal, Balaji Sakthivel",,2023,7.295,22.0,144.0,,,,0.6447,0.0,0.0,Million Dollar Studios,12-05-2023,dataset_4
,"Good Night, and Good Luck.",,Broadcast journalist Edward R. Murrow looks to bring down Senator Joseph McCarthy.,"Biography, Drama, History",George Clooney,"Jeff Daniels, David Strathairn, Alex Borstein, Rose Abdoo, Dianne Reeves, Peter Martin",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Gorilla,,Three friends who need money to better their lives and a disillusioned farmer hatch a plan to rob a bank with a chimp as an accomplice.,"Comedy, Romance, Action",Don Sandy,"Jiiva, Shalini Pandey, Sathish, Vivek Prasanna, Yogi Babu",Tamil,0,,,,,,,,,,,,dataset_3_tamil
505677,Gorilla,,Three friends who need money to better their lives and a disillusioned farmer hatch a plan to rob a bank with a chimp as an accomplice.,"Comedy, Romance, Action",Don Sandy,"Jiiva, Shalini Pandey, Sathish, Vivek Prasanna, Yogi Babu",,2019,3.7,5.0,128.0,,,,1.2839,0.0,0.0,All In Pictures,12-07-2019,dataset_4
,Grace,,"Can a Trans woman reimagine the world before her, without a fight for her rights, acceptance in the society and equal opportunity? A documentary short about a young trans woman, seeking a dignified life for her and her community.",Drama,Smarak Samarjeet,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
740020,Grace,,"Can a Trans woman reimagine the world before her, without a fight for her rights, acceptance in the society and equal opportunity? A documentary short about a young trans woman, seeking a dignified life for her and her community.",,Smarak Samarjeet,,,2020,0.0,0.0,31.0,,,,0.332,0.0,0.0,Unknown,27-09-2020,dataset_4
,Grandma,,"A teenager facing an unplanned pregnancy seeks help from her acerbic grandmother, a woman who is long estranged from her daughter.","Comedy, Drama",Paul Weitz,"Lily Tomlin, Judy Greer, Julia Garner, Carlos Miranda, John Cho, Nat Wolff",Tamil,0,,,,,,,,,,,,dataset_3_tamil
615967,Grandma,,"A small girl keeps talking to the spirit of her dead grandmother. When her private tutor finds out about this, she sets out to help the girl and the spirit.","Drama, Horror, Thriller",Shijinlal SS,"Sonia Agarwal, Vimala Raman, Charmila, Hemanth Menon, Pournami Raj",,2022,0.0,0.0,120.0,,,,0.4957,0.0,0.0,Unknown,27-05-2022,dataset_4
,Grandma's Cooking,,"It's Deepavali day and everyone is waiting for Anjelai's famous Dum Biryani to be served. However, she and her daughter notice something amiss with the dish. Faced with a dilemma, Anjelai and her daughter must find a way to save Deepavali.","Drama, Family",Laavania Krishna,"Sithira Thevi, Magalakshimi S.",Tamil,0,,,,,,,,,,,,dataset_3_tamil
849622,Grandma's Cooking,,"It’s Deepavali day and everyone is waiting for Anjelai’s famous Dum Biryani to be served. However, she and her daughter notice something amiss with the dish. Faced with a dilemma, Anjelai and her daughter must find a way to save Deepavali.","Drama, Family",Laavania Krishna,"Sithira Thevi, Magalakshimi S.",,2021,0.0,0.0,14.0,,,,0.5608,0.0,0.0,Back to One (SG),31-12-2021,dataset_4
,Granny,,"Granny is an upcoming film directed by Vijaya Kumara, starring Vadivukkarasi, Dhileepan, Singampuli, Gaja Raja, Ananthu Nag, and Aparna in prominent roles.",Horror,Vijaya Kumaran,"Vadivukarasi, Dhileban, Gajaraj, Ananth Nag, Aparna",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1623927,Granny,,"Granny is an upcoming film directed by Vijaya Kumara, starring Vadivukkarasi, Dhileepan, Singampuli, Gaja Raja, Ananthu Nag, and Aparna in prominent roles.",Horror,Vijaya Kumaran,"Vadivukarasi, Dhileban, Gajaraj, Ananth Nag, Aparna",,2026,0.0,0.0,124.0,,,,3.0784,0.0,0.0,Vijay Mary Universal Media,30-01-2026,dataset_4
,Guardian,,"A girl who has been unlucky all her life is possessed by a vengeful ghost, accidentally, which turns the table down in her life on a positive note. But the ghost has other motives.","Horror, Thriller",Guru Saravanan,"Hansika Motwani, Suresh Chandra Menon, Sriman, Baby Krishita, Rajendran",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1040137,Guardian,,"A girl who has been unlucky all her life is possessed by a vengeful ghost, accidentally, which turns the table down in her life on a positive note. But the ghost has other motives.","Horror, Thriller",Guru Saravanan,"Hansika Motwani, Suresh Chandra Menon, Sriman, Baby Krishita, Rajendran",,2024,10.0,1.0,120.0,,,,0.6567,0.0,0.0,Filmworks,08-03-2024,dataset_4
,Guest,,"Wildlife photographer Vidhu and nature-lover Nisha escape to a southern hill forest for a romantic getaway, but their trip turns terrifying when they encounter a mysterious Wolf Man. Seeking refuge in a remote farmhouse run by an eerily sweet elderly couple, they uncover a chilling secret as no couple who enters ever leaves. Trapped between the beast outside and monsters within, they must escape before it's too late.","Romance, Thriller",Ranga Bhuvaneswar,"Sakshi Agarwal, Vidhu Balaji",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1673757,Guest,,"Wildlife photographer Vidhu and nature-lover Nisha escape to a southern hill forest for a romantic getaway, but their trip turns terrifying when they encounter a mysterious Wolf Man. Seeking refuge in a remote farmhouse run by an eerily sweet elderly couple, they uncover a chilling secret as no couple who enters ever leaves. Trapped between the beast outside and monsters within, they must escape before it's too late.","Romance, Thriller",Ranga Bhuvaneswar,"Sakshi Agarwal, Vidhu Balaji",,2026,0.0,0.0,102.0,,,,0.6023,0.0,0.0,Good Hope Pictures,10-04-2026,dataset_4
,Gulaebaghavali,,"A don sends three criminals to recover a treasure buried by his grandfather in a village. A fourth criminal joins the trio en route, and they decide to hoodwink the don and share the treasure between themselves.","Action, Comedy, Romance",Kalyaan,"Prabhu Deva, Hansika Motwani, Revathi, Munishkanth, Sathyan Sivakumar",Tamil,0,,,,,,,,,,,,dataset_3_tamil
463958,Gulaebaghavali,,"A don sends three criminals to recover a treasure buried by his grandfather in a village. A fourth criminal joins the trio en route, and they decide to hoodwink the don and share the treasure between themselves.","Comedy, Romance",Kalyaan,"Prabhu Deva, Hansika Motwani, Revathi, Munishkanth, Sathyan Sivakumar",,2018,5.559,17.0,129.0,,,,1.8171,0.0,0.0,KJR Studios,12-01-2018,dataset_4
,Gulu Gulu,,The hero who lives in the present day and does every odd job for survival. He is approached for help by a group of youngsters who want to rescue one of their friends from a kidnap. But that kidnap had happened due to mistaken identity.,"Comedy, Adventure, Romance",Rathna Kumar,"Santhanam, Athulya Chandra, Namita Krishnamurthy, Pradeep Ram Singh Rawat, George Mariyan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
968081,Gulu Gulu,,A travel junkie with no one particular identity to himself creates a chaos when he sets out to help a group to rescue their friend.,"Comedy, Adventure, Romance",Rathna Kumar,"Santhanam, Athulya Chandra, Namita Krishnamurthy, Pradeep Ram Singh Rawat, George Mariyan",,2022,3.8,4.0,122.0,,,,0.6337,0.0,0.0,Circle Box Entertainment,29-07-2022,dataset_4
,Gundu,,A lorry driver ends up in possession of an unexploded bomb that is being sought after by both the cops and pro-peace activists.,Drama,Athiyan Athirai,"Dinesh, Anandhi, Munishkanth, Riythvika Panneerselvam, John Vijay, G. Marimuthu",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Gunjan Saxena: The Kargil Girl,,Inspired by the life of a fearless young officer who made history by becoming the first Indian female Air Force officer to fly in a combat zone during the 1999 Kargil War,"Action, Biography, Drama, War",ALi Khan AK,"Janhvi Kapoor, Pankaj Tripathi, Angad Bedi, Manav Vij, Ayesha Raza Mishra, Vineet Kumar Singh",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Guntur Kaaram,,"Years after his mother abandons him and remarries, a man demands answers when he's asked to sign a document denying he is her son as she runs for office.","Action, Drama",Trivikram Srinivas,"Sreeleela, Mahesh Babu, Jayaram, Ramya Krishnan, Vennela Kishore, Meenaakshi Chaudhary",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Gurkha,,"The security guard of a mall, who belongs to the Gurkha community, becomes the saviour of several people who have been kept under siege by some terrorists.","Action, Comedy",Sam Anton,"Yogi Babu, Anandaraj, Elyssa Erhardt, Charle, Livingston",Tamil,0,,,,,,,,,,,,dataset_3_tamil
598017,Gurkha,,"The security guard of a mall, who belongs to the Gurkha community, becomes the saviour of several people who have been kept under siege by some terrorists.",Comedy,Sam Anton,"Yogi Babu, Anandaraj, Elyssa Erhardt, Charle, Livingston",,2019,4.286,7.0,145.0,,,,1.8,0.0,0.0,4 Monkeys Studios,12-07-2019,dataset_4
,Gurumoorthi,,"An honest cop tries to track down a suitcase filled with ₹5 crore worth of unaccounted cash that belongs to a businessman. With at least a dozen individuals after it, can he recover it before it falls into the wrong hands?","Action, Thriller",K.P. Tanasekar,"Natarajan Subramaniam, Poonam Bajwa, Ramki, Samyuktha Karthik, Sanjana Singh",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1045830,Gurumoorthi,,"An honest cop tries to track down a suitcase filled with ₹5 crore worth of unaccounted cash that belongs to a businessman. With at least a dozen individuals after it, can he recover it before it falls into the wrong hands?","Action, Thriller",Tanasekar Palanivelu,"Natarajan Subramaniam, Poonam Bajwa, Ramki, Samyuktha Karthik, Sanjana Singh",,2022,7.0,1.0,122.0,,,,0.6498,0.0,0.0,Friends Talkies,09-12-2022,dataset_4
